,sc_id,msnv_id,intervention,seg_start_stamp,trigger_start_stamp,seg_end_stamp,trigger_delay,numfixations,timetofirstfixation,trigger_to_fixation_time
1212,71,60,60_ref_100_rule,427319,445909.0,481180,18590.0,22.0,29130.0,10540.0
1213,71,72,72_ref_100_rule,539791,547231.0,603538,7440.0,2.0,53338.0,45898.0
1214,71,72,72_ref_102_rule,539791,556233.0,603538,16442.0,5.0,34384.0,17942.0
1215,71,11,11_ref_101_rule,647974,658604.0,702228,10630.0,3.0,38748.0,28118.0
1216,71,27,27_ref_103_rule,753384,782234.0,833879,28850.0,3.0,63447.0,34597.0
1217,71,27,27_ref_102_rule,753384,794184.0,833879,40800.0,1.0,66545.0,25745.0
1218,71,27,27_ref_104_rule,753384,799646.0,833879,46262.0,22.0,48616.0,2354.0
1219,71,9,9_ref_101_rule,862699,882649.0,949231,19950.0,5.0,67345.0,47395.0
1220,71,9,9_ref_100_rule,862699,893840.0,949231,31141.0,3.0,68769.0,37628.0
1221,71,62,62_ref_100_rule,990760,1024057.0,1047119,33297.0,4.0,55170.0,21873.0
1222,71,62,62_ref_101_rule,990760,1030477.0,1047119,39717.0,2.0,40364.0,647.0
1223,71,3,3_ref_106_rule,1094080,1103580.0,1218376,9500.0,6.0,72224.0,62724.0
1224,71,3,3_ref_101_rule,1094080,1118502.0,1218376,24422.0,4.0,68951.0,44529.0
1225,71,3,3_ref_100_rule,1094080,1131500.0,1218376,37420.0,6.0,69642.0,32222.0
1226,71,3,3_ref_105_rule,1094080,1139602.0,1218376,45522.0,1.0,122830.0,77308.0
1227,71,3,3_ref_102_rule,1094080,1150927.0,1218376,56847.0,2.0,71383.0,14536.0
1228,71,3,3_ref_104_rule,1094080,1161119.0,1218376,67039.0,4.0,67769.0,730.0
1229,71,28,28_ref_100_rule,1266959,1278853.0,1348968,11894.0,4.0,12741.0,847.0
1230,71,28,28_ref_101_rule,1266959,1296840.0,1348968,29881.0,4.0,58992.0,29111.0
1231,71,28,28_ref_104_rule,1266959,1309289.0,1348968,42330.0,5.0,65138.0,22808.0
1232,71,28,28_ref_103_rule,1266959,1315359.0,1348968,48400.0,10.0,64696.0,16296.0
1233,71,5,5_ref_100_rule,1376715,1399486.0,1504568,22771.0,5.0,24333.0,1562.0
1234,71,5,5_ref_101_rule,1376715,1422060.0,1504568,45345.0,4.0,46585.0,1240.0
1235,71,5,5_ref_103_rule,1376715,1467758.0,1504568,91043.0,14.0,91970.0,927.0
1236,71,74,74_ref_101_rule,1552059,1577457.0,1610510,25398.0,8.0,33002.0,7604.0
1237,73,3,3_ref_106_rule,98263,108664.0,174968,10401.0,8.0,42304.0,31903.0
1238,73,3,3_ref_101_rule,98263,117740.0,174968,19477.0,5.0,46850.0,27373.0
1239,73,3,3_ref_100_rule,98263,122753.0,174968,24490.0,1.0,41929.0,17439.0
1240,73,3,3_ref_105_rule,98263,128015.0,174968,29752.0,1.0,50406.0,20654.0
1241,73,3,3_ref_102_rule,98263,134727.0,174968,36464.0,0.0,-1.0,
1242,73,3,3_ref_104_rule,98263,138466.0,174968,40203.0,0.0,-1.0,
1243,73,30,30_ref_100_rule,213499,222268.0,249133,8769.0,8.0,15181.0,6412.0
1244,73,27,27_ref_103_rule,271875,285236.0,313405,13361.0,0.0,-1.0,
1245,73,27,27_ref_102_rule,271875,292997.0,313405,21122.0,1.0,36525.0,15403.0
1246,73,27,27_ref_104_rule,271875,296486.0,313405,24611.0,9.0,25932.0,1321.0
1247,73,20,20_ref_100_rule,327486,332483.0,349296,4997.0,0.0,-1.0,
1248,73,20,20_ref_101_rule,327486,337579.0,349296,10093.0,1.0,15007.0,4914.0
1249,73,11,11_ref_101_rule,363872,368597.0,385529,4725.0,3.0,6462.0,1737.0
1250,73,28,28_ref_100_rule,411669,417659.0,439358,5990.0,2.0,9710.0,3720.0
1251,73,28,28_ref_101_rule,411669,429300.0,439358,17631.0,0.0,-1.0,
1252,73,28,28_ref_103_rule,411669,436020.0,439358,24351.0,1.0,25241.0,890.0
1253,73,72,72_ref_100_rule,459678,466571.0,495144,6893.0,0.0,-1.0,
1254,73,72,72_ref_102_rule,459678,472225.0,495144,12547.0,2.0,22492.0,9945.0
1255,73,62,62_ref_101_rule,525240,536367.0,547272,11127.0,2.0,20086.0,8959.0
1256,73,74,74_ref_101_rule,570292,583164.0,598872,12872.0,3.0,25832.0,12960.0
1257,73,5,5_ref_100_rule,607874,620443.0,643349,12569.0,0.0,-1.0,
1258,73,5,5_ref_101_rule,607874,625498.0,643349,17624.0,0.0,-1.0,
1259,73,5,5_ref_103_rule,607874,628620.0,643349,20746.0,0.0,-1.0,
1260,73,5,5_ref_104_rule,607874,631535.0,643349,23661.0,0.0,-1.0,
1261,73,76,76_ref_101_rule,663235,668789.0,699363,5554.0,,,
1262,73,76,76_ref_100_rule,663235,683086.0,699363,19851.0,,,
1263,73,9,9_ref_101_rule,723042,732847.0,759525,9805.0,6.0,19528.0,9723.0
1264,73,9,9_ref_100_rule,723042,737244.0,759525,14202.0,1.0,27964.0,13762.0
1265,73,66,66_ref_101_rule,777746,808947.0,814022,31201.0,1.0,32487.0,1286.0
1266,73,60,60_ref_101_rule,829978,835160.0,844942,5182.0,0.0,-1.0,
1267,75,74,74_ref_101_rule,134319,150577.0,179592,16258.0,9.0,19903.0,3645.0
1268,75,3,3_ref_106_rule,190627,202429.0,276383,11802.0,1.0,66187.0,54385.0
1269,75,3,3_ref_101_rule,190627,213096.0,276383,22469.0,1.0,36841.0,14372.0
1270,75,3,3_ref_100_rule,190627,217451.0,276383,26824.0,0.0,-1.0,
1271,75,3,3_ref_105_rule,190627,224263.0,276383,33636.0,5.0,35600.0,1964.0
1272,75,3,3_ref_102_rule,190627,242798.0,276383,52171.0,1.0,73906.0,21735.0
1273,75,3,3_ref_104_rule,190627,247986.0,276383,57359.0,1.0,83042.0,25683.0
1274,75,20,20_ref_100_rule,298401,303544.0,334277,5143.0,10.0,7395.0,2252.0
1275,75,20,20_ref_101_rule,298401,315093.0,334277,16692.0,6.0,25291.0,8599.0
1276,75,72,72_ref_100_rule,345710,350575.0,403853,4865.0,5.0,27223.0,22358.0
1277,75,72,72_ref_102_rule,345710,357461.0,403853,11751.0,6.0,32969.0,21218.0
1278,75,66,66_ref_101_rule,423279,435418.0,456475,12139.0,1.0,17163.0,5024.0
1279,75,66,66_ref_100_rule,423279,438300.0,456475,15021.0,4.0,21910.0,6889.0
1280,75,9,9_ref_101_rule,465668,479168.0,510512,13500.0,4.0,30896.0,17396.0
1281,75,9,9_ref_100_rule,465668,488778.0,510512,23110.0,5.0,33436.0,10326.0
1282,75,28,28_ref_100_rule,534512,539647.0,574917,5135.0,2.0,28113.0,22978.0
1283,75,28,28_ref_101_rule,534512,542578.0,574917,8066.0,2.0,11134.0,3068.0
1284,75,28,28_ref_104_rule,534512,550089.0,574917,15577.0,8.0,22542.0,6965.0
1285,75,28,28_ref_103_rule,534512,553778.0,574917,19266.0,10.0,22084.0,2818.0
1286,75,60,60_ref_101_rule,595344,600475.0,615114,5131.0,3.0,8894.0,3763.0
1287,75,60,60_ref_100_rule,595344,603506.0,615114,8162.0,14.0,10026.0,1864.0
1288,75,62,62_ref_100_rule,633243,643808.0,683782,10565.0,6.0,12349.0,1784.0
1289,75,62,62_ref_101_rule,633243,656607.0,683782,23364.0,6.0,27389.0,4025.0
1290,75,76,76_ref_100_rule,722971,733523.0,747745,10552.0,,,
1291,75,30,30_ref_100_rule,774079,777997.0,821919,3918.0,12.0,12084.0,8166.0
1292,75,11,11_ref_101_rule,839279,852656.0,880463,13377.0,6.0,14432.0,1055.0
1293,75,5,5_ref_100_rule,911679,921195.0,989119,9516.0,4.0,47633.0,38117.0
1294,75,5,5_ref_101_rule,911679,930047.0,989119,18368.0,0.0,-1.0,
1295,75,5,5_ref_103_rule,911679,933936.0,989119,22257.0,31.0,28271.0,6014.0
1296,75,5,5_ref_104_rule,911679,941080.0,989119,29401.0,9.0,52779.0,23378.0
1297,75,27,27_ref_103_rule,1004901,1013432.0,1054099,8531.0,0.0,-1.0,
1298,75,27,27_ref_102_rule,1004901,1023350.0,1054099,18449.0,0.0,-1.0,
1299,75,27,27_ref_104_rule,1004901,1025998.0,1054099,21097.0,5.0,23691.0,2594.0
1300,77,62,62_ref_100_rule,81874,93992.0,145338,12118.0,10.0,42295.0,30177.0
1301,77,62,62_ref_101_rule,81874,98088.0,145338,16214.0,9.0,49474.0,33260.0
1302,77,27,27_ref_103_rule,203405,217105.0,261099,13700.0,11.0,34259.0,20559.0
1303,77,27,27_ref_102_rule,203405,229828.0,261099,26423.0,1.0,42670.0,16247.0
1304,77,27,27_ref_104_rule,203405,233025.0,261099,29620.0,2.0,37507.0,7887.0
1305,77,30,30_ref_100_rule,336580,353965.0,417132,17385.0,17.0,18354.0,969.0
1306,77,3,3_ref_106_rule,464823,477411.0,594832,12588.0,2.0,83109.0,70521.0
1307,77,3,3_ref_101_rule,464823,506971.0,594832,42148.0,3.0,102262.0,60114.0
1308,77,3,3_ref_100_rule,464823,511493.0,594832,46670.0,7.0,50848.0,4178.0
1309,77,3,3_ref_105_rule,464823,527105.0,594832,62282.0,3.0,101671.0,39389.0
1310,77,3,3_ref_102_rule,464823,538014.0,594832,73191.0,1.0,118268.0,45077.0
1311,77,3,3_ref_104_rule,464823,543484.0,594832,78661.0,2.0,82209.0,3548.0
1312,77,76,76_ref_101_rule,635104,650993.0,718904,15889.0,,,
1313,77,76,76_ref_100_rule,635104,663899.0,718904,28795.0,,,
1314,77,5,5_ref_100_rule,748533,762781.0,882532,14248.0,13.0,63873.0,49625.0
1315,77,5,5_ref_101_rule,748533,768918.0,882532,20385.0,7.0,63656.0,43271.0
1316,77,5,5_ref_103_rule,748533,774746.0,882532,26213.0,61.0,71051.0,44838.0
1317,77,5,5_ref_104_rule,748533,782640.0,882532,34107.0,23.0,74149.0,40042.0
1318,77,74,74_ref_101_rule,970579,979512.0,1017854,8933.0,10.0,18087.0,9154.0
1319,77,9,9_ref_101_rule,1030712,1039940.0,1076838,9228.0,5.0,28705.0,19477.0
1320,77,9,9_ref_100_rule,1030712,1049250.0,1076838,18538.0,1.0,36608.0,18070.0
1321,77,11,11_ref_101_rule,1111905,1138139.0,1180973,26234.0,10.0,29812.0,3578.0
1322,77,66,66_ref_101_rule,1227765,1252884.0,1305652,25119.0,16.0,31944.0,6825.0
1323,77,66,66_ref_100_rule,1227765,1256423.0,1305652,28658.0,17.0,40813.0,12155.0
1324,77,28,28_ref_100_rule,1316570,1325586.0,1398429,9016.0,11.0,16888.0,7872.0
1325,77,28,28_ref_101_rule,1316570,1330082.0,1398429,13512.0,9.0,17154.0,3642.0
1326,77,28,28_ref_104_rule,1316570,1359692.0,1398429,43122.0,8.0,53887.0,10765.0
1327,77,28,28_ref_103_rule,1316570,1363889.0,1398429,47319.0,12.0,50165.0,2846.0
1328,77,60,60_ref_101_rule,1417349,1422535.0,1465458,5186.0,5.0,25041.0,19855.0
1329,77,60,60_ref_100_rule,1417349,1429380.0,1465458,12031.0,34.0,16514.0,4483.0
1330,77,20,20_ref_100_rule,1511509,1516429.0,1536575,4920.0,5.0,15114.0,10194.0
1331,77,20,20_ref_101_rule,1511509,1522866.0,1536575,11357.0,9.0,14923.0,3566.0
1332,77,72,72_ref_100_rule,1568461,1576050.0,1637329,7589.0,8.0,24124.0,16535.0
1333,77,72,72_ref_102_rule,1568461,1580130.0,1637329,11669.0,9.0,32444.0,20775.0
1334,78,74,74_ref_101_rule,88792,103740.0,124118,14948.0,9.0,16248.0,1300.0
1335,78,3,3_ref_106_rule,135069,147340.0,220036,12271.0,4.0,32486.0,20215.0
1336,78,3,3_ref_101_rule,135069,171388.0,220036,36319.0,3.0,77147.0,40828.0
1337,78,3,3_ref_100_rule,135069,179515.0,220036,44446.0,2.0,76664.0,32218.0
1338,78,3,3_ref_105_rule,135069,184903.0,220036,49834.0,1.0,80062.0,30228.0
1339,78,3,3_ref_102_rule,135069,190823.0,220036,55754.0,1.0,80295.0,24541.0
1340,78,3,3_ref_104_rule,135069,200999.0,220036,65930.0,1.0,81028.0,15098.0
1341,78,72,72_ref_100_rule,238406,246073.0,283640,7667.0,1.0,25773.0,18106.0
1342,78,72,72_ref_102_rule,238406,258005.0,283640,19599.0,3.0,28821.0,9222.0
1343,78,30,30_ref_100_rule,298996,308291.0,347171,9295.0,20.0,12417.0,3122.0
1344,78,27,27_ref_103_rule,360978,382085.0,401725,21107.0,10.0,31370.0,10263.0
1345,78,28,28_ref_100_rule,421844,430514.0,468603,8670.0,8.0,17754.0,9084.0
1346,78,28,28_ref_101_rule,421844,433062.0,468603,11218.0,4.0,17488.0,6270.0
1347,78,28,28_ref_104_rule,421844,438083.0,468603,16239.0,2.0,34826.0,18587.0
1348,78,60,60_ref_101_rule,487823,493982.0,525780,6159.0,9.0,17421.0,11262.0
1349,78,66,66_ref_101_rule,544300,567933.0,588137,23633.0,8.0,30479.0,6846.0
1350,78,11,11_ref_101_rule,600528,611375.0,655656,10847.0,4.0,37066.0,26219.0
1351,78,5,5_ref_100_rule,682004,703537.0,785116,21533.0,3.0,79877.0,58344.0
1352,78,5,5_ref_101_rule,682004,721565.0,785116,39561.0,0.0,-1.0,
1353,78,5,5_ref_103_rule,682004,725620.0,785116,43616.0,9.0,81435.0,37819.0
1354,78,5,5_ref_104_rule,682004,737736.0,785116,55732.0,5.0,86939.0,31207.0
1355,78,20,20_ref_100_rule,819742,824910.0,843725,5168.0,10.0,12432.0,7264.0
1356,78,20,20_ref_101_rule,819742,830905.0,843725,11163.0,5.0,14115.0,2952.0
1357,78,9,9_ref_101_rule,873454,890742.0,911353,17288.0,3.0,29180.0,11892.0
1358,78,9,9_ref_100_rule,873454,894414.0,911353,20960.0,2.0,30362.0,9402.0
1359,78,62,62_ref_100_rule,925743,938714.0,968913,12971.0,6.0,32685.0,19714.0
1360,78,62,62_ref_101_rule,925743,942736.0,968913,16993.0,2.0,32219.0,15226.0
1361,78,76,76_ref_101_rule,1004455,1020293.0,1040496,15838.0,,,
1362,81,27,27_ref_103_rule,71650,99206.0,340487,27556.0,72.0,29530.0,1974.0
1363,81,27,27_ref_102_rule,71650,160900.0,340487,89250.0,13.0,123746.0,34496.0
1364,81,27,27_ref_104_rule,71650,168211.0,340487,96561.0,94.0,115336.0,18775.0
1365,81,11,11_ref_101_rule,434090,459627.0,615419,25537.0,67.0,37024.0,11487.0
1366,81,76,76_ref_101_rule,660771,705727.0,791229,44956.0,,,
1367,81,76,76_ref_100_rule,660771,717551.0,791229,56780.0,,,
1368,81,60,60_ref_101_rule,849107,883789.0,986359,34682.0,,,
1369,81,60,60_ref_100_rule,849107,904331.0,986359,55224.0,,,
1370,81,28,28_ref_100_rule,1063232,1074540.0,1221270,11308.0,2.0,12774.0,1466.0
1371,81,28,28_ref_101_rule,1063232,1085581.0,1221270,22349.0,7.0,61382.0,39033.0
1372,81,28,28_ref_104_rule,1063232,1104900.0,1221270,41668.0,18.0,72149.0,30481.0
1373,81,28,28_ref_103_rule,1063232,1114492.0,1221270,51260.0,31.0,57726.0,6466.0
1374,81,74,74_ref_101_rule,1296652,1341516.0,1402428,44864.0,8.0,45876.0,1012.0
1375,81,62,62_ref_100_rule,1434964,1456877.0,1648363,21913.0,17.0,22984.0,1071.0
1376,81,62,62_ref_101_rule,1434964,1464296.0,1648363,29332.0,8.0,30095.0,763.0
1377,81,9,9_ref_101_rule,1786567,1809485.0,1887779,22918.0,13.0,24291.0,1373.0
1378,81,9,9_ref_100_rule,1786567,1824232.0,1887779,37665.0,7.0,49357.0,11692.0
1379,81,66,66_ref_101_rule,1948295,1978629.0,2064507,30334.0,16.0,59110.0,28776.0
1380,81,66,66_ref_100_rule,1948295,1985648.0,2064507,37353.0,13.0,64106.0,26753.0
1381,81,5,5_ref_100_rule,2106361,2136714.0,2367769,30353.0,,,
1382,81,5,5_ref_101_rule,2106361,2149587.0,2367769,43226.0,,,
1383,81,5,5_ref_103_rule,2106361,2205869.0,2367769,99508.0,,,
1384,81,5,5_ref_104_rule,2106361,2221082.0,2367769,114721.0,,,
1385,81,30,30_ref_100_rule,2457033,2471951.0,2534521,14918.0,6.0,33094.0,18176.0
1386,81,3,3_ref_106_rule,2573161,2591459.0,2766197,18298.0,11.0,20161.0,1863.0
1387,81,3,3_ref_101_rule,2573161,2663085.0,2766197,89924.0,8.0,158236.0,68312.0
1388,81,3,3_ref_100_rule,2573161,2671953.0,2766197,98792.0,8.0,159202.0,60410.0
1389,81,3,3_ref_105_rule,2573161,2694003.0,2766197,120842.0,13.0,161067.0,40225.0
1390,81,3,3_ref_102_rule,2573161,2708708.0,2766197,135547.0,4.0,170843.0,35296.0
1391,81,3,3_ref_104_rule,2573161,2719466.0,2766197,146305.0,10.0,150732.0,4427.0
1392,81,72,72_ref_100_rule,2857059,2870999.0,2995096,13940.0,7.0,88639.0,74699.0
1393,81,72,72_ref_102_rule,2857059,2880167.0,2995096,23108.0,9.0,103187.0,80079.0
1394,81,20,20_ref_100_rule,3052990,3062200.0,3186230,9210.0,31.0,49831.0,40621.0
1395,81,20,20_ref_101_rule,3052990,3070901.0,3186230,17911.0,9.0,24174.0,6263.0
1396,85,72,72_ref_100_rule,107617,123537.0,127561,15920.0,0.0,-1.0,
1397,85,76,76_ref_101_rule,151137,160134.0,183014,8997.0,,,
1398,85,11,11_ref_101_rule,199428,211844.0,232072,12416.0,5.0,24749.0,12333.0
1399,85,60,60_ref_101_rule,254590,263487.0,295461,8897.0,0.0,-1.0,
1400,85,60,60_ref_100_rule,254590,270290.0,295461,15700.0,1.0,39714.0,24014.0
1401,85,28,28_ref_100_rule,352730,362519.0,403819,9789.0,3.0,26065.0,16276.0
1402,85,28,28_ref_101_rule,352730,368072.0,403819,15342.0,5.0,27405.0,12063.0
1403,85,28,28_ref_104_rule,352730,374617.0,403819,21887.0,7.0,30653.0,8766.0
1404,85,62,62_ref_100_rule,455133,466796.0,490592,11663.0,6.0,26040.0,14377.0
1405,85,62,62_ref_101_rule,455133,471242.0,490592,16109.0,5.0,22168.0,6059.0
1406,85,3,3_ref_106_rule,520038,534035.0,584909,13997.0,2.0,15881.0,1884.0
1407,85,3,3_ref_101_rule,520038,545651.0,584909,25613.0,1.0,56935.0,31322.0
1408,85,3,3_ref_105_rule,520038,562454.0,584909,42416.0,2.0,57152.0,14736.0
1409,85,5,5_ref_100_rule,611999,627937.0,684906,15938.0,1.0,69634.0,53696.0
1410,85,5,5_ref_101_rule,611999,633141.0,684906,21142.0,1.0,71575.0,50433.0
1411,85,5,5_ref_103_rule,611999,637438.0,684906,25439.0,19.0,54528.0,29089.0
1412,85,5,5_ref_104_rule,611999,647896.0,684906,35897.0,3.0,62015.0,26118.0
1413,85,9,9_ref_101_rule,715168,726185.0,756015,11017.0,6.0,19462.0,8445.0
1414,85,9,9_ref_100_rule,715168,732081.0,756015,16913.0,4.0,23951.0,7038.0
1415,85,27,27_ref_103_rule,780057,796381.0,831605,16324.0,6.0,31445.0,15121.0
1416,85,27,27_ref_102_rule,780057,803434.0,831605,23377.0,1.0,36541.0,13164.0
1417,85,27,27_ref_104_rule,780057,806965.0,831605,26908.0,5.0,30612.0,3704.0
1418,85,30,30_ref_100_rule,846136,854478.0,893312,8342.0,29.0,12999.0,4657.0
1419,85,20,20_ref_100_rule,938664,946839.0,955818,8175.0,2.0,14464.0,6289.0
1420,85,20,20_ref_101_rule,938664,953001.0,955818,14337.0,1.0,16555.0,2218.0
1421,85,74,74_ref_101_rule,968693,981696.0,987904,13003.0,2.0,17104.0,4101.0
